frame,time_s,raw_yaw_deg,raw_pitch_deg,raw_screen_x,raw_screen_y,filtered_x,filtered_y,final_x,final_y,speed,locked,ear_avg,blink_click,fwd_x,fwd_y,fwd_z
1516,110.3863,177.9162,215.7266,1391.1,41.3,1383.7,32.0,1368.4,10.0,11.06,1,0.2483,0,-0.029525,0.583664,0.811459
1517,110.4309,177.8511,215.7383,1387.0,40.4,1384.7,36.0,1368.4,10.0,4.19,1,0.2498,0,-0.030443,0.583813,0.811317
1518,110.4740,177.8256,215.7181,1385.3,41.9,1384.9,38.6,1368.4,10.0,2.57,1,0.2547,0,-0.030812,0.583520,0.811514
1519,110.5177,177.8179,215.8271,1384.8,34.0,1384.9,37.0,1368.4,10.0,1.62,1,0.2539,0,-0.030879,0.585062,0.810401
1520,110.5608,177.7949,215.7877,1383.4,36.9,1384.6,36.9,1368.4,10.0,0.26,1,0.2516,0,-0.031219,0.584498,0.810794
1521,110.6033,177.9173,215.5569,1391.2,53.5,1385.9,42.8,1368.4,10.0,6.05,1,0.2511,0,-0.029573,0.581257,0.813183
1522,110.6483,177.8519,215.5367,1387.0,54.9,1386.1,47.5,1368.4,10.0,4.66,1,0.2562,0,-0.030508,0.580954,0.813364
1523,110.6930,177.7636,215.6952,1381.4,43.5,1385.7,46.3,1368.4,10.0,1.28,1,0.2554,0,-0.031700,0.583179,0.811725
1524,110.7379,177.5407,215.7440,1367.1,40.0,1382.9,45.0,1368.4,10.0,3.06,1,0.2537,0,-0.034838,0.583810,0.811143
1525,110.7794,177.5933,215.7991,1370.5,36.1,1380.1,44.5,1368.4,10.0,2.86,1,0.2552,0,-0.034070,0.584605,0.810602
1526,110.8269,177.6026,215.8232,1371.1,34.3,1377.6,43.6,1368.4,10.0,2.65,1,0.2546,0,-0.033928,0.584949,0.810360
1527,110.8792,177.3912,215.9075,1357.5,28.2,1369.8,40.0,1368.4,10.0,8.59,1,0.2525,0,-0.036879,0.586080,0.809414
1528,110.9373,177.3199,215.9595,1353.0,24.5,1362.3,34.7,1368.4,10.0,9.13,1,0.2521,0,-0.037863,0.586792,0.808852
1529,110.9836,177.2380,215.9944,1347.7,22.0,1356.3,30.5,1368.4,10.0,7.36,1,0.2524,0,-0.039003,0.587259,0.808458
1530,111.0350,177.2121,215.9681,1346.1,23.9,1352.0,28.2,1368.4,10.0,4.91,1,0.2501,0,-0.039381,0.586879,0.808716
1531,111.0879,177.2438,216.0753,1348.1,16.2,1350.5,23.7,1368.4,10.0,4.72,1,0.2516,0,-0.038881,0.588403,0.807633
1532,111.1352,177.3481,216.1233,1354.8,12.7,1351.6,19.8,1368.4,10.0,4.16,1,0.2515,0,-0.037387,0.589113,0.807186
1533,111.1860,177.3444,216.1975,1354.5,7.4,1352.2,14.9,1368.4,10.0,4.92,1,0.2503,0,-0.037404,0.590157,0.806421
1534,111.2349,177.3632,216.1602,1355.7,10.1,1352.7,13.2,1368.4,10.0,1.77,1,0.2501,0,-0.037157,0.589637,0.806813
1535,111.2818,177.4489,216.3239,1361.2,-1.7,1352.8,7.5,1368.4,10.0,3.17,1,0.2528,0,-0.035874,0.591968,0.805162
1536,111.3344,177.7038,215.8846,1377.5,29.9,1359.9,10.8,1368.4,10.0,7.13,1,0.2525,0,-0.032470,0.585845,0.809772
1537,111.3841,178.0511,213.1978,1399.8,223.3,1378.6,170.9,1378.6,170.9,161.25,0,0.2473,0,-0.028463,0.547310,0.836446
1538,111.4344,178.1261,212.9750,1404.6,239.4,1392.1,223.8,1392.1,223.8,54.52,0,0.2461,0,-0.027437,0.544068,0.838592
1539,111.4813,177.6815,211.2043,1376.1,366.9,1386.4,340.8,1386.4,340.8,117.13,0,0.2431,0,-0.034609,0.517780,0.854813
1540,111.5340,178.0178,210.1257,1397.6,444.5,1390.8,428.3,1390.8,428.3,87.65,0,0.2461,0,-0.029921,0.501674,0.864539
1541,111.5889,177.5468,207.9209,1367.5,603.3,1388.4,581.4,1388.4,581.4,153.14,0,0.2545,0,-0.037829,0.467918,0.882962
1542,111.6392,178.0002,207.6634,1396.5,621.8,1389.7,615.6,1389.7,615.6,34.17,0,0.2506,0,-0.030911,0.464054,0.885267
1543,111.6880,177.8273,207.0602,1385.5,665.3,1389.4,656.7,1389.4,656.7,41.12,0,0.2499,0,-0.033766,0.454667,0.890021
1544,111.7396,177.5654,206.8213,1368.7,682.5,1385.3,677.5,1385.3,677.5,21.23,0,0.2494,0,-0.037916,0.450885,0.891776
1545,111.7899,177.4684,206.7366,1362.5,688.6,1377.4,686.0,1377.4,686.0,11.55,0,0.2484,0,-0.039456,0.449539,0.892389
1546,111.8414,177.3476,206.3727,1354.7,714.8,1367.6,707.6,1367.6,707.6,23.67,0,0.2504,0,-0.041469,0.443827,0.895152
1547,111.8952,176.7295,203.6783,1315.2,908.8,1336.8,878.0,1336.8,878.0,173.18,0,0.2543,0,-0.052260,0.401052,0.914563
1548,111.9469,176.8025,202.1180,1319.9,1021.1,1327.3,1001.3,1327.3,1001.3,123.65,0,0.2499,0,-0.051685,0.376013,0.925172
1549,111.9984,176.5714,199.8836,1305.1,1182.0,1314.7,1160.6,1314.7,1160.6,159.81,0,0.2643,0,-0.056251,0.339573,0.938896
1550,112.0538,176.8093,197.7440,1320.3,1336.0,1317.4,1318.1,1317.4,1318.1,157.57,0,0.2642,0,-0.053019,0.304336,0.951088
1551,112.1046,176.9442,197.3022,1328.9,1367.8,1321.2,1361.5,1321.2,1361.5,43.56,0,0.2690,0,-0.050903,0.297027,0.953511
1552,112.1524,176.8095,194.8192,1320.3,1546.6,1321.0,1525.2,1321.0,1430.0,68.49,0,0.2821,0,-0.053810,0.255398,0.965337
1553,112.2060,177.3814,191.4204,1356.9,1791.3,1328.4,1768.4,1328.4,1430.0,7.45,0,0.2888,0,-0.044784,0.197807,0.979217
1554,112.2544,177.5477,190.3425,1367.6,1868.9,1345.3,1858.7,1345.3,1430.0,16.84,0,0.2932,0,-0.042094,0.179373,0.982880
1555,112.3054,177.6092,187.0827,1371.5,2103.6,1358.4,2082.9,1358.4,1430.0,13.13,0,0.2805,0,-0.041398,0.123196,0.991519
1556,112.3563,177.5295,183.5433,1366.4,2358.5,1362.1,2337.8,1362.1,1430.0,3.74,0,0.2820,0,-0.043022,0.061746,0.997164
1557,112.4022,177.2493,183.8452,1348.5,2336.7,1358.1,2336.8,1358.1,1430.0,4.07,0,0.2791,0,-0.047882,0.066984,0.996604
1558,112.4565,176.9404,182.1030,1328.7,2462.2,1355.4,2450.4,1355.4,1430.0,2.62,0,0.2797,0,-0.053339,0.036643,0.997904
1559,112.5104,177.1489,181.8254,1342.0,2482.2,1352.5,2478.5,1352.5,1430.0,2.98,0,0.2763,0,-0.049715,0.031815,0.998257
1560,112.5588,177.0838,181.9200,1337.9,2475.3,1348.2,2475.9,1348.2,1430.0,4.25,0,0.2717,0,-0.050847,0.033461,0.998146
1561,112.6124,177.2455,180.2849,1348.2,2593.1,1348.2,2576.7,1348.2,1430.0,0.00,1,0.2788,0,-0.048056,0.004968,0.998832
1562,112.6618,177.0785,180.7345,1337.5,2560.7,1345.2,2563.8,1348.2,1430.0,3.05,1,0.2813,0,-0.050963,0.012802,0.998619
1563,112.7131,177.2110,180.4006,1346.0,2584.7,1345.4,2580.1,1348.2,1430.0,0.19,1,0.2792,0,-0.048658,0.006984,0.998791
1564,112.7615,177.3092,180.1823,1352.3,2600.5,1346.1,2595.2,1348.2,1430.0,0.72,1,0.2800,0,-0.046945,0.003178,0.998892
1565,112.8140,177.3315,180.7179,1353.7,2561.9,1346.3,2573.7,1348.2,1430.0,0.20,1,0.2808,0,-0.046553,0.012516,0.998837
1566,112.8749,177.3568,180.8477,1355.3,2552.6,1347.7,2562.4,1348.2,1430.0,1.38,1,0.2819,0,-0.046112,0.014779,0.998827
1567,112.9375,177.4227,180.8854,1359.6,2549.8,1350.7,2557.5,1348.2,1430.0,3.05,1,0.2862,0,-0.044962,0.015436,0.998869
1568,113.0136,177.3606,180.5979,1355.6,2570.5,1352.1,2563.2,1348.2,1430.0,1.35,1,0.2874,0,-0.046048,0.010425,0.998885
1569,113.0649,177.4996,179.9457,1364.5,2617.5,1355.5,2593.2,1348.2,1430.0,3.45,1,0.2849,0,-0.043627,-0.000948,0.999047
1570,113.1192,177.5278,180.0325,1366.3,2611.2,1359.0,2603.3,1348.2,1430.0,3.48,1,0.2845,0,-0.043135,0.000567,0.999069
1571,113.1675,177.6525,179.9501,1374.3,2617.2,1364.4,2610.4,1348.2,1430.0,5.41,1,0.2844,0,-0.040960,-0.000871,0.999160
1572,113.2176,177.6480,179.7702,1374.0,2630.1,1367.9,2620.9,1348.2,1430.0,3.50,1,0.2853,0,-0.041038,-0.004008,0.999150
1573,113.2707,177.7080,178.9340,1377.8,2690.3,1371.7,2667.2,1348.2,1430.0,3.77,1,0.2850,0,-0.039985,-0.018589,0.999027
1574,113.3209,178.0086,178.4469,1397.0,2725.4,1383.1,2707.8,1348.2,1430.0,11.47,1,0.2833,0,-0.034738,-0.027087,0.999029
1575,113.3722,178.3382,178.0599,1418.1,2753.3,1402.0,2740.2,1402.0,1430.0,18.89,0,0.2855,0,-0.028984,-0.033841,0.999007
1576,113.4235,178.5271,177.5734,1430.2,2788.3,1418.1,2775.0,1418.1,1430.0,16.04,0,0.2841,0,-0.025681,-0.042326,0.998774
1577,113.4738,178.6416,177.5793,1437.6,2787.9,1429.0,2783.8,1429.0,1430.0,10.93,0,0.2844,0,-0.023685,-0.042224,0.998827
1578,113.5247,179.2223,177.4534,1474.7,2796.9,1457.6,2792.3,1457.6,1430.0,28.64,0,0.2823,0,-0.013559,-0.044428,0.998921
1579,113.5750,179.3366,177.5927,1482.0,2786.9,1472.8,2789.3,1472.8,1430.0,15.11,0,0.2850,0,-0.011569,-0.042000,0.999051
1580,113.6250,179.8009,177.4244,1511.8,2799.0,1497.9,2794.4,1497.9,1430.0,25.15,0,0.2852,0,-0.003471,-0.044938,0.998984
1581,113.6765,182.6681,177.5120,1695.3,2792.7,1659.1,2793.7,1659.1,1430.0,161.15,0,0.2865,0,0.046507,-0.043363,0.997976
1582,113.7230,183.7683,177.9085,1765.7,2764.2,1746.7,2789.2,1746.7,1430.0,87.63,0,0.2905,0,0.065679,-0.036417,0.997176
1583,113.7722,185.5302,177.3329,1878.4,2805.6,1858.8,2793.8,1858.8,1430.0,112.07,0,0.2864,0,0.096266,-0.046317,0.994277
1584,113.8224,188.6243,178.6023,2076.5,2714.2,2051.4,2756.1,2051.4,1430.0,192.64,0,0.2869,0,0.149911,-0.024116,0.988405
1585,113.8734,188.8063,178.5041,2088.1,2721.3,2083.2,2737.0,2083.2,1430.0,31.79,0,0.2846,0,0.153043,-0.025797,0.987883
1586,113.9273,189.5066,178.7118,2132.9,2706.3,2125.7,2718.8,2125.7,1430.0,42.54,0,0.2929,0,0.165121,-0.022173,0.986024
1587,113.9774,189.4860,178.7049,2131.6,2706.8,2130.5,2712.3,2130.5,1430.0,4.76,0,0.2888,0,0.164766,-0.022294,0.986081
1588,114.0272,189.4792,179.0421,2131.2,2682.6,2131.0,2695.1,2131.0,1430.0,0.52,0,0.2914,0,0.164668,-0.016489,0.986211
1589,114.0798,189.5617,179.4084,2136.4,2656.2,2135.0,2670.7,2135.0,1430.0,3.95,0,0.2928,0,0.166100,-0.010182,0.986056
1590,114.1322,189.4483,179.5700,2129.2,2644.5,2131.2,2654.3,2131.2,1430.0,3.78,0,0.2909,0,0.164153,-0.007403,0.986407
1591,114.1811,189.4053,179.5862,2126.4,2643.4,2128.5,2648.0,2128.5,1430.0,2.67,0,0.2912,0,0.163414,-0.007124,0.986532
1592,114.2297,189.2214,179.6245,2114.7,2640.6,2122.5,2644.1,2122.5,1430.0,6.05,1,0.2911,0,0.160246,-0.006470,0.987056
1593,114.2838,189.0104,179.9104,2101.2,2620.0,2117.5,2630.3,2122.5,1430.0,5.00,1,0.2907,0,0.156613,-0.001544,0.987659
1594,114.3306,188.8654,179.9257,2091.9,2618.9,2113.9,2624.5,2122.5,1430.0,3.57,1,0.2899,0,0.154114,-0.001282,0.988052
1595,114.3816,188.5285,180.0079,2070.3,2613.0,2094.5,2618.6,2094.5,1430.0,19.34,0,0.2913,0,0.148301,0.000137,0.988942
1596,114.4343,188.0713,180.1951,2041.1,2599.5,2062.8,2608.6,2062.8,1430.0,31.71,0,0.2934,0,0.140404,0.003372,0.990089
1597,114.4853,187.5764,180.2856,2009.4,2593.0,2027.9,2600.6,2027.9,1430.0,34.92,0,0.2897,0,0.131847,0.004942,0.991258
1598,114.5351,187.2159,180.4598,1986.3,2580.5,2000.1,2590.2,2000.1,1430.0,27.83,0,0.2921,0,0.125604,0.007961,0.992048
1599,114.5861,186.5838,180.9039,1945.9,2548.5,1961.8,2565.3,1961.8,1430.0,38.28,0,0.2938,0,0.114642,0.015671,0.993283
1600,114.6354,185.8857,181.1747,1901.2,2529.0,1917.7,2542.8,1917.7,1430.0,44.09,0,0.2894,0,0.102523,0.020393,0.994522
1601,114.6885,185.3173,181.5080,1864.8,2505.0,1878.1,2518.0,1878.1,1430.0,39.67,0,0.2916,0,0.092640,0.026204,0.995355
1602,114.7405,184.1177,181.8084,1788.0,2483.4,1807.6,2495.1,1807.6,1430.0,70.44,0,0.2898,0,0.071770,0.031477,0.996924
1603,114.7888,182.0559,182.3326,1656.1,2445.6,1682.3,2461.6,1682.3,1430.0,125.33,0,0.2820,0,0.035844,0.040674,0.998529
1604,114.8393,181.0499,182.5884,1591.7,2427.2,1606.4,2438.0,1606.4,1430.0,75.90,0,0.2847,0,0.018305,0.045153,0.998812
1605,114.9017,179.8338,183.1888,1513.9,2384.0,1526.7,2397.8,1526.7,1430.0,79.72,0,0.2924,0,-0.002897,0.055627,0.998447
1606,114.9734,176.7206,184.5162,1314.6,2288.4,1335.7,2308.5,1335.7,1430.0,190.99,0,0.2813,0,-0.057028,0.078612,0.995273
1607,115.0512,175.6985,185.4108,1249.2,2224.0,1258.4,2238.2,1258.4,1430.0,77.26,0,0.2718,0,-0.074672,0.094033,0.992765
1608,115.0989,174.4010,185.5998,1166.2,2210.4,1180.8,2217.8,1180.8,1430.0,77.61,0,0.2692,0,-0.097105,0.097119,0.990524
1609,115.1484,174.6013,185.7820,1179.0,2197.3,1179.3,2203.2,1179.3,1430.0,1.47,0,0.2654,0,-0.093611,0.100302,0.990544
1610,115.1949,174.8268,185.9287,1193.4,2186.7,1189.8,2192.1,1189.8,1430.0,10.44,0,0.2642,0,-0.089688,0.102874,0.990643
1611,115.2455,174.8698,186.1152,1196.2,2173.3,1194.2,2179.6,1194.2,1430.0,4.44,0,0.2655,0,-0.088914,0.106105,0.990372
1612,115.2954,175.2625,187.2537,1221.3,2091.3,1209.5,2114.5,1209.5,1430.0,15.32,0,0.2726,0,-0.081935,0.125838,0.988661
1613,115.3436,175.6382,187.1115,1245.3,2101.6,1220.5,2105.5,1220.5,1430.0,10.95,0,0.2754,0,-0.075473,0.123448,0.989477
1614,115.3945,175.9648,186.7625,1266.2,2126.7,1232.3,2118.2,1232.3,1430.0,11.78,0,0.2755,0,-0.069882,0.117466,0.990615
1615,115.4454,176.2947,185.8012,1287.4,2195.9,1261.1,2122.2,1261.1,1430.0,28.89,0,0.2715,0,-0.064295,0.100868,0.992820
1616,115.4987,176.9817,184.8381,1331.3,2265.2,1307.7,2221.9,1307.7,1430.0,46.56,0,0.2731,0,-0.052467,0.084224,0.995065
1617,115.5546,177.1824,184.3371,1344.2,2301.3,1332.5,2281.9,1332.5,1430.0,24.81,0,0.2809,0,-0.049016,0.075533,0.995938
1618,115.6064,177.3398,183.5908,1354.2,2355.0,1346.5,2338.0,1346.5,1430.0,14.03,0,0.2852,0,-0.046322,0.062563,0.996965
1619,115.6544,177.6168,182.7816,1372.0,2413.3,1362.4,2396.3,1362.4,1430.0,15.90,0,0.2829,0,-0.041534,0.048487,0.997960
1620,115.7077,177.6497,182.6515,1374.1,2422.7,1369.6,2416.5,1369.6,1430.0,7.11,0,0.2824,0,-0.040964,0.046221,0.998091
1621,115.7563,177.7281,182.7139,1379.1,2418.2,1374.8,2417.7,1374.8,1430.0,5.28,0,0.2826,0,-0.039597,0.047311,0.998095
1622,115.8102,177.7657,182.6182,1381.5,2425.1,1378.4,2422.6,1378.4,1430.0,3.54,0,0.2821,0,-0.038946,0.045645,0.998198
1623,115.8628,177.7315,182.5873,1379.3,2427.3,1378.8,2425.5,1378.8,1430.0,0.43,0,0.2825,0,-0.039543,0.045107,0.998199
1624,115.9127,177.7067,182.5993,1377.7,2426.4,1378.4,2426.0,1378.4,1430.0,0.40,0,0.2829,0,-0.039973,0.045315,0.998173
1625,115.9649,177.6800,182.5332,1376.0,2431.2,1377.7,2428.6,1377.7,1430.0,0.72,1,0.2825,0,-0.040440,0.044162,0.998206
1626,116.0195,177.6719,182.5588,1375.5,2429.4,1377.2,2428.9,1377.7,1430.0,0.51,1,0.2834,0,-0.040582,0.044608,0.998180
1627,116.0670,177.6472,182.5659,1373.9,2428.8,1376.7,2428.9,1377.7,1430.0,0.44,1,0.2830,0,-0.041011,0.044731,0.998157
1628,116.1176,177.5669,182.5892,1368.8,2427.2,1376.7,2428.4,1377.7,1430.0,0.04,1,0.2814,0,-0.042410,0.045133,0.998080
1629,116.1711,177.4192,182.7711,1359.3,2414.1,1373.0,2427.3,1377.7,1430.0,3.72,1,0.2827,0,-0.044976,0.048297,0.997820
1630,116.2196,177.4069,183.0539,1358.5,2393.7,1368.8,2417.1,1377.7,1430.0,4.14,1,0.2838,0,-0.045179,0.053221,0.997560
1631,116.2701,177.2778,183.3960,1350.3,2369.1,1361.9,2392.3,1377.7,1430.0,6.95,1,0.2849,0,-0.047410,0.059169,0.997122
1632,116.3177,177.3249,184.1454,1353.3,2315.1,1358.8,2341.8,1377.7,1430.0,3.08,1,0.2845,0,-0.046551,0.072210,0.996303
1633,116.3647,176.9434,185.8018,1328.9,2195.9,1345.0,2228.1,1377.7,1430.0,13.79,1,0.2923,0,-0.053049,0.100945,0.993477
1634,116.4152,176.4681,188.3382,1298.5,2013.2,1317.8,2043.3,1317.8,1430.0,27.18,0,0.3053,0,-0.060956,0.144746,0.987589
1635,116.4666,176.5478,189.6447,1303.6,1919.2,1309.8,1935.5,1309.8,1430.0,8.07,0,0.3015,0,-0.059367,0.167242,0.984127
1636,116.5181,176.6525,191.7775,1310.3,1765.6,1310.0,1785.3,1310.0,1430.0,0.24,0,0.3088,0,-0.057166,0.203778,0.977347
1637,116.5669,176.1790,194.8513,1280.0,1544.3,1293.9,1568.2,1293.9,1430.0,16.08,0,0.3044,0,-0.064423,0.255778,0.964586
1638,116.6172,175.9626,198.4296,1266.1,1286.7,1278.1,1309.4,1278.1,1309.4,121.60,0,0.3024,0,-0.066813,0.315433,0.946593
1639,116.6719,175.3606,200.4835,1227.6,1138.8,1245.1,1152.0,1245.1,1152.0,160.89,0,0.2922,0,-0.075801,0.348931,0.934078
1640,116.7195,174.5574,203.6803,1176.2,908.6,1197.3,928.1,1197.3,928.1,228.94,0,0.2878,0,-0.086926,0.400113,0.912334
1641,116.7646,173.5866,204.9007,1114.0,820.7,1135.8,830.5,1135.8,830.5,115.34,0,0.2806,0,-0.101430,0.418876,0.902361
1642,116.8131,174.1694,205.2062,1151.3,798.7,1146.3,802.0,1146.3,802.0,30.36,0,0.2864,0,-0.092000,0.424072,0.900944
1643,116.8646,173.7436,207.2110,1124.1,654.4,1131.4,668.8,1131.4,668.8,134.03,0,0.2763,0,-0.097037,0.455111,0.885132
1644,116.9171,174.4742,207.5581,1170.9,629.4,1150.5,633.9,1150.5,633.9,39.75,0,0.2769,0,-0.085453,0.460956,0.883299
1645,116.9664,174.6065,207.0506,1179.3,665.9,1156.2,660.6,1156.2,660.6,27.31,0,0.2750,0,-0.083789,0.453179,0.887473
1646,117.0183,173.7982,209.6853,1127.6,476.2,1145.1,499.7,1145.1,499.7,161.34,0,0.2668,0,-0.093987,0.493043,0.864913
1647,117.0721,174.3437,209.4305,1162.5,494.6,1148.2,495.4,1148.2,495.4,5.31,0,0.2721,0,-0.085943,0.489550,0.867730
1648,117.1197,174.7431,209.1552,1188.1,514.4,1160.2,510.1,1160.2,510.1,18.99,0,0.2669,0,-0.080094,0.485611,0.870498
1649,117.1694,174.2380,209.0248,1155.7,523.8,1159.2,519.9,1159.2,519.9,9.84,0,0.2638,0,-0.087893,0.483310,0.871026
1650,117.2159,174.0793,209.2563,1145.6,507.1,1159.1,511.4,1159.1,511.4,8.49,0,0.2677,0,-0.090109,0.486729,0.868893
1651,117.2626,173.8980,209.1336,1134.0,516.0,1152.5,514.1,1152.5,514.1,7.13,0,0.2688,0,-0.092975,0.484740,0.869703
1652,117.3141,174.0928,208.9362,1146.4,530.2,1150.8,522.1,1150.8,522.1,8.16,0,0.2592,0,-0.090182,0.481864,0.871593
1653,117.3660,174.1739,208.7858,1151.6,541.0,1151.0,528.0,1151.0,528.0,5.94,0,0.2562,0,-0.089072,0.479623,0.872942
1654,117.4139,174.2118,208.8945,1154.1,533.2,1151.4,529.1,1151.4,529.1,1.11,0,0.2552,0,-0.088402,0.481307,0.872083
1655,117.4646,174.0458,209.2627,1143.4,506.7,1149.8,521.2,1149.8,521.2,8.03,0,0.2589,0,-0.090613,0.486804,0.868799
1656,117.5125,173.8517,209.3251,1131.0,502.2,1144.0,513.6,1144.0,513.6,9.64,0,0.2590,0,-0.093506,0.487619,0.868035
1657,117.5661,173.6370,209.6889,1117.3,476.0,1132.1,493.4,1132.1,493.4,23.39,0,0.2594,0,-0.096424,0.492982,0.864680
1658,117.6137,173.5999,209.8726,1114.9,462.8,1124.5,476.5,1124.5,476.5,18.57,0,0.2578,0,-0.096809,0.495734,0.863062
1659,117.6665,173.4760,209.7551,1107.0,471.2,1116.0,473.7,1116.0,473.7,8.91,0,0.2544,0,-0.098796,0.493866,0.863907
1660,117.7200,173.3943,209.6544,1101.7,478.5,1109.1,475.8,1109.1,475.8,7.20,0,0.2509,0,-0.100131,0.492280,0.864658
1661,117.7690,173.0152,209.3251,1077.5,502.2,1092.4,479.2,1092.4,479.2,17.06,0,0.2491,0,-0.106211,0.486994,0.866923
1662,117.8201,172.4238,207.7603,1039.6,614.8,1059.2,569.0,1059.2,569.0,95.73,0,0.2656,0,-0.116891,0.462580,0.878838
1663,117.8730,171.8438,206.6351,1002.5,695.9,1020.2,667.7,1020.2,667.7,106.20,0,0.2781,0,-0.127074,0.444673,0.886633
1664,117.9216,171.7767,206.2852,998.2,721.1,1005.9,708.5,1005.9,708.5,43.22,0,0.2749,0,-0.128501,0.439168,0.889168
1665,117.9753,171.7405,205.9512,995.9,745.1,999.6,736.5,999.6,736.5,28.71,0,0.2761,0,-0.129427,0.433925,0.891604
1666,118.0281,171.5985,205.4662,986.8,780.0,992.0,769.4,992.0,769.4,33.72,0,0.2791,0,-0.132174,0.426206,0.894918
1667,118.0763,171.6442,205.1813,989.7,800.5,990.8,792.0,990.8,792.0,22.59,0,0.2797,0,-0.131762,0.421774,0.897076
1668,118.1276,171.7020,205.1006,993.4,806.3,992.0,802.0,992.0,802.0,10.14,0,0.2774,0,-0.130938,0.420557,0.897768
1669,118.1806,171.8208,205.0897,1001.0,807.1,995.0,805.4,995.0,805.4,4.46,0,0.2760,0,-0.129081,0.420488,0.898069
1670,118.2285,171.7872,205.0626,998.9,809.1,995.8,807.5,995.8,807.5,2.31,0,0.2743,0,-0.129637,0.420034,0.898201
1671,118.2808,171.5043,204.1601,980.8,874.1,991.0,853.0,991.0,853.0,45.73,0,0.2716,0,-0.135042,0.405538,0.904048
1672,118.3266,171.5677,203.8287,984.8,897.9,989.3,883.4,989.3,883.4,30.49,0,0.2661,0,-0.134377,0.400340,0.906461
1673,118.3777,171.6282,203.6184,988.7,913.1,989.1,903.9,989.1,903.9,20.44,0,0.2672,0,-0.133627,0.397050,0.908017
1674,118.4269,171.7685,203.7544,997.7,903.3,990.1,903.5,990.1,903.5,1.05,0,0.2675,0,-0.131263,0.399332,0.907361
1675,118.4752,171.8382,203.5872,1002.1,915.3,991.0,910.4,991.0,910.4,6.94,0,0.2627,0,-0.130319,0.396733,0.908636
1676,118.5261,172.3992,203.1663,1038.1,945.6,1011.6,932.3,1011.6,932.3,30.14,0,0.2190,0,-0.121770,0.390474,0.912525
1677,118.5745,173.5348,202.9626,1110.7,960.3,1077.9,949.6,1077.9,949.6,68.50,0,0.2061,0,-0.103777,0.388024,0.915788
1678,118.6269,174.0293,203.0971,1142.4,950.6,1124.7,950.2,1124.7,950.2,46.79,0,0.2130,0,-0.095762,0.390487,0.915614
1679,118.6807,177.5581,203.3944,1368.2,929.2,1332.9,941.6,1332.9,941.6,208.40,0,0.2192,0,-0.039110,0.396754,0.917091
1680,118.7320,181.1421,202.8885,1597.6,965.6,1569.2,952.7,1569.2,952.7,236.51,0,0.2306,0,0.018363,0.388874,0.921108
1681,118.7832,184.0476,202.6794,1783.5,980.7,1763.2,967.2,1763.2,967.2,194.57,0,0.2398,0,0.065151,0.384755,0.920717
1682,118.8385,184.9264,202.2489,1839.8,1011.7,1832.1,994.5,1832.1,994.5,74.04,0,0.2481,0,0.079524,0.377432,0.922616
1683,118.8878,186.3620,202.1595,1931.7,1018.1,1920.0,1008.4,1920.0,1008.4,89.03,0,0.2626,0,0.102714,0.375191,0.921239
1684,118.9383,186.8468,201.9952,1962.7,1029.9,1957.0,1021.1,1957.0,1021.1,39.14,0,0.2690,0,0.110649,0.372229,0.921522
1685,118.9932,186.1492,202.3341,1918.0,1005.5,1925.0,1013.7,1925.0,1013.7,32.90,0,0.2655,0,0.099164,0.378134,0.920425
1686,119.0453,185.4985,202.4428,1876.4,997.7,1890.0,1009.1,1890.0,1009.1,35.22,0,0.2616,0,0.088621,0.380258,0.920625
1687,119.0938,185.1411,202.5249,1853.5,991.8,1869.5,1008.5,1869.5,1008.5,20.58,0,0.2589,0,0.082821,0.381768,0.920540
1688,119.1652,184.2924,202.4845,1799.2,994.7,1865.6,1005.9,1865.6,1005.9,4.64,0,0.2649,0,0.069185,0.381517,0.921769
1689,119.2341,179.4977,204.5751,1492.4,844.2,1538.3,882.5,1538.3,882.5,349.79,0,0.2686,0,-0.007972,0.415872,0.909388
1690,119.3083,176.6182,204.7924,1308.1,828.5,1329.3,840.7,1329.3,840.7,213.16,0,0.2640,0,-0.053569,0.418729,0.906530
1691,119.3647,169.6884,205.4701,864.6,779.7,897.4,795.2,897.4,795.2,434.33,0,0.2659,0,-0.162085,0.424353,0.890872
1692,119.4127,168.0283,205.8094,758.3,755.3,770.3,766.7,770.3,766.7,130.24,0,0.2559,0,-0.187504,0.427657,0.884280
1693,119.4620,166.7297,205.8735,675.2,750.7,684.0,755.7,684.0,755.7,86.94,0,0.2492,0,-0.207579,0.426880,0.880162
1694,119.5162,166.1139,205.7449,635.8,760.0,640.7,758.4,640.7,758.4,43.39,0,0.2543,0,-0.217355,0.423980,0.879203
1695,119.5619,165.7586,205.6226,613.1,768.8,616.9,763.6,616.9,763.6,24.35,0,0.2520,0,-0.223082,0.421543,0.878940
1696,119.6108,166.1131,205.5842,635.7,771.5,632.5,766.8,632.5,766.8,15.87,0,0.2484,0,-0.217646,0.421485,0.880330
1697,119.6629,166.5058,205.7158,660.9,762.0,654.4,765.0,654.4,765.0,21.98,0,0.2456,0,-0.211321,0.424109,0.880611
1698,119.7161,167.0574,206.3167,696.2,718.8,681.8,739.7,681.8,739.7,37.35,0,0.2500,0,-0.201758,0.434215,0.877924
1699,119.7674,167.4117,206.2724,718.9,722.0,698.7,730.2,698.7,730.2,19.30,0,0.2510,0,-0.196346,0.434023,0.879245
